token,entropy,doc_count,num_esha_categories
asadero,0.04805200605825788,187,2
asado,2.411602217974672,13,6
asahi,-0.0,1,1
asaigo,-0.0,1,1
asain,-0.0,1,1
asana,-0.0,1,1
asaro,-0.0,1,1
ascent,-0.0,2,1
aseltines,-0.0,1,1
asep,0.9444885341662053,18,3
aseptic,1.4591479170272448,6,3
ash,0.7219280948873623,5,2
ashaninka,-0.0,2,1
ashby,-0.0,3,1
asher,1.584962500721156,3,3
asheville,-0.0,1,1
ashley,-0.0,1,1
ashlynn,-0.0,2,1
ashman,-0.0,1,1
ashoka,-0.0,1,1
ashwa,-0.0,1,1
ashwaganda,-0.0,1,1
ashwagandha,1.4345491399952024,14,5
asia,2.446439344671015,10,6
asiago,2.182407981834711,702,18
asian,3.1063317260468883,604,20
askinosie,-0.0,4,1
asmar,1.0,2,2
asorted,-0.0,2,1
asparagoos,-0.0,1,1
asparagos,-0.0,1,1
asparagus,2.4944116718070397,254,14
asparagusto,-0.0,1,1
aspartame,2.2359263506290326,7,5
aspic,1.0,2,2
aspire,-0.0,2,1
aspirin,-0.0,1,1
assaisonnement,-0.0,1,1
assaisonnements,-0.0,1,1
assam,1.4056390622295665,8,3
assemble,0.39124356362925566,13,2
assembled,-0.0,1,1
assembly,-0.0,1,1
assi,2.5654483718208256,13,7
assirted,-0.0,1,1
associated,-0.0,1,1
association,-0.0,1,1
assorted,1.0490829795129786,2200,20
assortement,0.0,0,0
assortion,0.0,0,0
assortment,1.5357439048453168,492,12
assortments,-0.0,1,1
assorts,-0.0,1,1
assotred,-0.0,1,1
asst,-0.0,3,1
assuntine,-0.0,1,1
asta,1.0,2,2
astads,-0.0,1,1
asteroid,0.9182958340544896,3,2
astor,-0.0,2,1
astragalus,-0.0,3,1
astrid,-0.0,1,1
astro,1.0,2,2
astronaut,-0.0,1,1
aswirl,-0.0,1,1
asy,-0.0,1,1
atalanti,-0.0,1,1
atalantic,0.0,0,0
atar,2.537835735984666,29,9
athena,1.0,2,2
athenian,-0.0,1,1
athenos,1.5510981710072647,12,4
athknos,-0.0,1,1
athlete,1.584962500721156,3,3
athletes,-0.0,1,1
athletic,0.0,0,0
athos,0.9182958340544896,3,2
atisan,-0.0,1,1
atkins,0.9709505944546686,5,2
atkinson,0.8112781244591328,4,2
atlanta,-0.0,2,1
atlantafresh,-0.0,1,1
atlantic,1.0402016504093063,395,9
atlantintic,-0.0,1,1
atm,-0.0,1,1
atole,0.6500224216483541,6,2
atomic,1.4135819199522097,24,4
atomico,-0.0,1,1
atonjoli,-0.0,1,1
atop,1.5,4,3
ator,-0.0,1,1
atsuete,0.0,0,0
atta,-0.0,4,1
attached,0.5916727785823275,7,2
attack,2.3787834934861753,14,6
attitude,0.7219280948873623,5,2
attractions,0.9182958340544896,3,2
attribute,-0.0,2,1
attune,-0.0,2,1
atun,0.0,0,0
atwist,-0.0,1,1
atx,-0.0,1,1
au,2.650274634249366,156,14
aubergine,1.0,2,2
aubergines,0.0,0,0
auce,-0.0,1,1
audacious,0.0,0,0
audio,-0.0,1,1
audrey,1.5,4,3
augason,-0.0,1,1
auggy,0.0,0,0
augratin,1.0,2,2
august,-0.0,1,1
augusta,-0.0,3,1
augustin,0.9182958340544896,3,2
aujus,-0.0,3,1
auncher,-0.0,1,1
aunt,2.7968335041344727,64,11
auntie,-0.0,1,1
aunties,-0.0,1,1
auricchio,-0.0,1,1
auricula,-0.0,1,1
auricularia,-0.0,1,1
aurora,2.732914563979398,15,8
aus,0.0,0,0
aussie,1.3883206697950343,98,8
austin,2.2460921788336394,28,7
austinuts,-0.0,2,1
australia,0.9182958340544896,3,2
australian,1.6181360047711442,52,7
australis,0.0,0,0
austrian,1.0,2,2
autentica,1.0,2,2
autentico,1.5,4,3
authenic,-0.0,1,1
authenitc,-0.0,1,1
authentic,3.554820135813146,781,21
authentically,0.954434002924965,8,2
authentico,1.0,2,2
autntico,-0.0,1,1
automobiles,-0.0,1,1
autry,0.9182958340544896,3,2
autumn,2.3495197913284063,84,12
autumn1x9,-0.0,1,1
aux,1.584962500721156,3,3
auy,-0.0,1,1
ava,-0.0,1,1
avacado,1.9219280948873623,5,4
avalanche,1.9211796919474973,16,5
avanti,-0.0,2,1
avanzado,-0.0,1,1
avatar,-0.0,1,1
avc,-0.0,1,1
ave,-0.0,2,1
avec,-0.0,1,1
avena,1.2957378005380122,13,3
avengers,1.5621032384726354,35,7
avenita,-0.0,1,1
avenue,2.1556390622295662,8,5
average,-0.0,1,1
avg,1.1525812054770657,68,4
avg49,-0.0,1,1
aviateur,-0.0,2,1
avignon,-0.0,1,1
aviv,-0.0,1,1
aviva,-0.0,2,1
avna,-0.0,1,1
avnish,-0.0,1,1
avo,1.7609640474436812,10,4
avocado,3.066143931514886,803,21
avocados,2.2037016960573483,20,6
avococo,-0.0,1,1
avocoda,-0.0,1,1
avokaledo,-0.0,1,1
avolo,0.0,0,0
avomega,-0.0,1,1
awake,0.9182958340544896,3,2
awaken,-0.0,1,1
awakening,1.584962500721156,3,3
award,2.2389205950315936,15,6
awareness,-0.0,1,1
awase,-0.0,1,1
away,0.9182958340544896,3,2
awesome,2.865933001877439,68,14
awesomely,0.9182958340544896,3,2
awesomesauce,-0.0,2,1
awrey,1.9219280948873623,5,4
axelrod,-0.0,1,1
ayala,-0.0,1,1
ayam,0.7219280948873623,10,2
ayran,-0.0,1,1
ayurveda,0.8112781244591328,4,2
ayvalik,-0.0,2,1
az,0.9182958340544896,3,2
azafran,-0.0,1,1
azeite,-0.0,1,1
aztec,2.556656707462823,14,7
azteca,0.0,0,0
azu,-0.0,2,1
azuki,1.4591479170272448,6,3
azul,1.584962500721156,3,3
b1,-0.0,1,1
b12,0.5916727785823275,7,2
b3,-0.0,4,1
b4y,-0.0,1,1
b6,1.2516291673878228,6,3
ba,0.7219280948873623,5,2
baanana,-0.0,1,1
baatwurst,-0.0,1,1
bab,0.0,0,0
baba,3.014693951646702,25,10
babaganouch,0.0,0,0
babaganoush,1.0,2,2
babaganush,-0.0,2,1
babaghannouj,0.0,0,0
babana,-0.0,1,1
babbelaars,-0.0,1,1
babble,-0.0,2,1
babblers,-0.0,1,1
babies,1.8387746572759727,40,7
babka,1.672905595320056,15,4
babo,-0.0,1,1
baby,2.6780420839018855,1572,20
babyback,-0.0,1,1
babybe,-0.0,1,1
babybel,-0.0,2,1
babycakes,-0.0,1,1
babyclams,0.0,0,0
bac,1.3567796494470394,10,4
baca,-0.0,1,1
bacalaitos,0.0,0,0
bacalao,-0.0,3,1
bacardi,-0.0,1,1
bacchus,-0.0,1,1
bachelor,-0.0,2,1
bachman,1.9609640474436814,10,5
baci,-0.0,1,1
back,2.7315389771817413,225,14
backcountry,1.0,2,2
backdraft,0.0,0,0
backed,-0.0,2,1
backfin,-0.0,2,1
backing,-0.0,1,1
backon,-0.0,1,1
backpack,-0.0,2,1
backpacker,-0.0,2,1
backribs,0.5435644431995964,8,2
backroad,-0.0,3,1
backwoods,-0.0,1,1
backyard,1.2437317918377366,46,6
bacn,1.0957952550009336,11,3
bacon,2.537196844608473,4557,21
baconaddict,-0.0,1,1
baconator,-0.0,2,1
baconi,0.0,0,0
baconluxious,-0.0,1,1
baconnaise,0.0,0,0
bacorns,0.0,0,0
bad,2.0,4,4
bada,1.061278124459133,8,3
badaone,-0.0,3,1
badass,-0.0,1,1
badatz,-0.0,2,1
badger,0.7219280948873623,5,2
badia,1.9811246544569021,36,9
badlands,-0.0,1,1
bads,-0.0,1,1
bael,-0.0,1,1
baena,-0.0,1,1
baffalo,-0.0,1,1
bag,3.3337511618064517,1543,21
bagel,2.5134384719107796,427,15
bageladies,-0.0,2,1
bagelator,0.0,0,0
bagelettes,-0.0,1,1
bagels,1.7805528030734128,940,11
bagey,-0.0,2,1
bagged,-0.0,1,1
bagles,1.5,4,3
bagoong,1.2987949406953985,8,3
bagpac,-0.0,2,1
bags,1.3985176983208416,816,16
baguete,-0.0,1,1
baguette,1.4463044723400544,226,7
baguettes,0.8849636363831528,33,2
bah,0.9182958340544896,3,2
bahama,0.9182958340544896,3,2
bahamas,-0.0,2,1
baharat,-0.0,2,1
bahe,-0.0,1,1
bahena,-0.0,1,1
bahia,-0.0,2,1
bahlsen,0.9182958340544896,3,2
bahmi,0.0,0,0
bahn,-0.0,1,1
bai,-0.0,1,1
baie,-0.0,8,1
bail,-0.0,1,1
bailey,0.0,0,0
baileys,0.9709505944546686,5,2
baingan,-0.0,1,1
bainiku,-0.0,1,1
baiocchi,-0.0,1,1
baird,-0.0,5,1
bait,0.9912642605354287,13,3
baiweifu,0.0,0,0
baja,2.5250540337737712,86,15
bajamar,-0.0,1,1
bajan,1.0,2,2
bajela,-0.0,1,1
bak,-0.0,1,1
bakalava,0.0,0,0
bakaliami,0.0,0,0
bakaliowa,0.0,0,0
bakde,-0.0,1,1
bake,3.1457972965478276,613,18
bakeable,1.9219280948873623,5,4
baked,3.345211372942727,3955,21
bakehouse,2.2485731395538666,17,7
bakels,-0.0,1,1
baken,1.2406705316766884,11,3
baker,2.8638125974699506,52,12
bakeri,0.0,0,0
bakeries,1.4373770511116046,21,4
bakers,1.6361857493424732,63,7
bakery,2.049391377057564,679,17
bakes,2.9672390638679933,71,11
bakeshop,-0.0,4,1
bakeshoppe,1.0,2,2
baketree,0.0,0,0
bakewell,-0.0,1,1
bakin,0.9182958340544896,3,2
baking,2.35641862409307,906,17
bakingbar,-0.0,1,1
baklava,2.0131324651707385,15,5
baklawa,-0.0,1,1
bakol,-0.0,1,1
baladi,-0.0,1,1
balady,-0.0,1,1
balance,3.586322932077213,104,17
balanced,2.7509494267567294,121,16
balancer,-0.0,1,1
balancing,0.9910760598382222,9,2
balasamic,-0.0,2,1
balayan,-0.0,1,1
balck,1.0,2,2
balckberries,-0.0,1,1
balckberry,0.0,0,0
balconi,0.0,0,0
baldom,2.1556390622295662,8,5
balducci,0.0,0,0
bale,1.0,2,2
baleada,-0.0,1,1
baleine,-0.0,1,1
balela,-0.0,1,1
balena,1.9219280948873623,5,4
balh,-0.0,1,1
bali,0.0,0,0
balinese,0.0,0,0
balkan,-0.0,1,1
ball,2.9802633523530404,200,15
ballard,0.0,0,0
ballen,-0.0,1,1
ballerina,0.0,0,0
balloon,-0.0,14,1
balloons,0.21084230031853213,30,2
ballpark,2.4056390622295662,8,6
balls,2.9130486384410643,561,21
ballyhoo,0.0,0,0
ballymaloe,-0.0,1,1
balm,0.8658566174572235,11,3
balmoral,-0.0,2,1
balocco,-0.0,3,1
balones,-0.0,1,1
baloon,-0.0,2,1
balsalmic,-0.0,2,1
balsami,-0.0,1,1
balsamic,0.9794882453343279,1273,17
balsamica,-0.0,1,1
balsamico,-0.0,16,1
balsamics,-0.0,1,1
balthazar,-0.0,2,1
balti,0.9182958340544896,3,2
baltimore,1.0,2,2
bam,1.9219280948873623,5,4
bama,0.954434002924965,8,2
bamba,-0.0,1,1
bambi,-0.0,4,1
bambini,-0.0,1,1
bamboe,-0.0,2,1
bamboo,2.8035088547976783,24,9
bambooshoot,0.0,0,0
bambu,-0.0,2,1
bammy,-0.0,1,1
ban,1.7924812503605778,6,4
bana,-0.0,1,1
banaba,1.0,2,2
banan,-0.0,1,1
banana,3.1033008492498793,3080,22
bananaberry,0.6500224216483541,6,2
bananamilk,0.9852281360342515,7,2
bananas,2.744821456554071,190,13
bananitos,-0.0,1,1
banano,-0.0,1,1
banans,-0.0,1,1
banany,0.0,0,0
band,-0.0,1,1
bandar,1.584962500721156,3,3
bandera,-0.0,1,1
banderilla,0.0,0,0
banderita,1.5,4,3
banderitas,-0.0,5,1
bandi,-0.0,1,1
bandit,-0.0,2,1
bandito,1.5,4,3
bandits,0.0,0,0
bands,-0.0,8,1
banero,-0.0,1,1
bang,2.0,8,5
bangels,-0.0,1,1
banger,-0.0,1,1
bangers,-0.0,7,1
bangin,2.25,8,5
bangkok,2.2516291673878226,6,5
bango,-0.0,1,1
bangor,-0.0,1,1
bangster,-0.0,1,1
bangus,-0.0,2,1
banh,1.0,4,2
banilla,0.8112781244591328,4,2
banjo,0.8112781244591328,4,2
bank,1.2406705316766884,11,3
banking,-0.0,1,1
banku,-0.0,1,1
banna,-0.0,1,1
banner,-0.0,1,1
bano,-0.0,1,1
banoffee,1.0,2,2
banq,-0.0,1,1
banquet,2.3605980360022167,233,12
bans,-0.0,1,1
bantam,-0.0,1,1
banvette,0.0,0,0
banyuls,-0.0,1,1
banza,0.9182958340544896,3,2
banzos,1.0,2,2
bao,1.896240625180289,12,5
baobab,2.5211274733371867,20,8
baobites,-0.0,1,1
baocconcini,-0.0,1,1
baocn,-0.0,1,1
bap,-0.0,3,1
bapchi,-0.0,2,1
baqlsamico,-0.0,1,1
baquero,0.0,0,0
bar,2.418527597363028,6951,22
baraka,1.0,2,2
baratte,0.0,0,0
barazek,0.0,0,0
barba,0.0,0,0
barbacoa,2.209122208936651,46,7
barbacue,-0.0,1,1
barbados,1.0,2,2
barbara,2.2149798205164815,20,7
barbarum,0.0,0,0
barbbque,-0.0,1,1
barbecue,0.9244661081814592,1338,16
barbecued,0.0,0,0
barbecuing,0.0,0,0
barbeecue,-0.0,1,1
barbeque,2.2813637114873617,438,13
barbequed,1.0,2,2
barber,0.41381685030363374,12,2
barbie,-0.0,3,1
barbonated,0.0,0,0
barca,-0.0,1,1
barcel,2.2516291673878226,6,5
barcelona,1.584962500721156,3,3
barcia,-0.0,1,1
bard,-0.0,2,1
bare,2.247084753917085,19,6
bared,0.0,0,0
barefoot,-0.0,1,1
barely,1.584962500721156,3,3
baresi,0.9182958340544896,3,2
baresina,-0.0,1,1
barf,-0.0,6,1
bari,1.3709505944546687,5,3
baridi,0.5916727785823275,7,2
barilla,1.6969290438733742,31,6
barilotti,-0.0,3,1
bariole,-0.0,1,1
barista,1.8726693569100332,21,4
baristas,1.0,2,2
bark,1.1099888975933516,537,13
barkeater,-0.0,2,1
barkin,0.0,0,0
barking,-0.0,1,1
barkthins,-0.0,1,1
barle,-0.0,1,1
barlet,-0.0,1,1
barlett,-0.0,3,1
barley,2.841311321823486,272,19
barleymilk,-0.0,1,1
barly,-0.0,1,1
barn,2.0,16,6
barnabeu,-0.0,1,1
barnana,-0.0,3,1
barnds,0.0,0,0
barney,-0.0,2,1
barnicoat,0.0,0,0
barnie,-0.0,1,1
barnier,-0.0,3,1
barnum,-0.0,1,1
barnums,-0.0,4,1
barny,0.8112781244591328,4,2
barnyard,-0.0,6,1
barolo,1.061278124459133,8,3
baron,2.5016144718101816,32,8
barq,0.8453509366224364,11,2
barqs,0.6500224216483541,6,2
barquicoco,0.0,0,0
barr,2.2359263506290326,7,5
barra,-0.0,1,1
barral,1.0,2,2
barramundi,1.5487949406953985,8,4
barrel,2.514474881788429,81,10
barreled,0.0,0,0
barrels,0.4145790572917207,45,3
barren,1.0,2,2
barrens,0.0,0,0
barricini,0.8112781244591328,4,2
barrilitos,-0.0,5,1
barrio,-0.0,1,1
barrita,-0.0,1,1
barritas,-0.0,2,1
barritts,-0.0,1,1
barron,-0.0,1,1
barrs,-0.0,1,1
barry,1.0,2,2
bars,2.2534637885236757,7207,20
barstool,0.0,0,0
barszcz,0.0,0,0
bart,-0.0,1,1
bartels,-0.0,1,1
bartenura,-0.0,1,1
bartlett,0.08847397634419749,179,2
bartolini,1.0,4,2
bartons,-0.0,2,1
baru,0.9852281360342515,7,2
bas,-0.0,1,1
basa,-0.0,2,1
basalmic,-0.0,2,1
base,3.1019268592629654,329,17
baseball,1.75,8,4
baseballs,2.0,4,4
basecake,-0.0,1,1
based,3.898532176674135,1846,24
bases,2.0,4,4
bash,2.365596230357602,15,6
bashas,1.867633890971212,11,5
bashcake,-0.0,1,1
basic,2.1490410360817407,25,7
basics,2.624680346973648,22,9
basil,2.7452409925653396,1889,22
basilico,0.5032583347756457,9,2
basilisk,-0.0,1,1
basilolio,-0.0,1,1
basket,3.2266170536474483,106,15
basketball,-0.0,1,1
basketballs,-0.0,4,1
baskin,1.0,2,2
basmathi,-0.0,1,1
basmati,1.320340332568775,415,9
basmatic,-0.0,1,1
basquaise,-0.0,1,1
basque,2.2516291673878226,6,5
bass,0.2974722489192896,19,2
basse,-0.0,1,1
bassed,-0.0,1,1
bassett,-0.0,1,1
bassetts,0.13923299905509887,51,2
bassettt,0.0,0,0
basso,-0.0,3,1
basswood,0.0,0,0
bastard,-0.0,1,1
baste,0.4689955935892812,10,2
basted,-0.0,16,1
bastet,-0.0,1,1
basting,1.2958363892911637,14,3
bastirma,1.0,2,2
bastl,-0.0,1,1
bastle,-0.0,1,1
bastoncini,-0.0,1,1
bastone,-0.0,3,1
bat,1.224394445405986,9,3
batali,0.863120568566631,7,2
batana,-0.0,1,1
batard,0.409633443977211,31,3
batata,0.5435644431995964,8,2
batch,3.3983664686502753,142,18
batchables,-0.0,2,1
batches,-0.0,1,1
bath,0.0,0,0
bathed,1.3787834934861753,7,3
batista,0.0,0,0
batistini,0.9709505944546686,5,2
batman,1.3709505944546687,5,3
baton,-0.0,2,1
bats,2.9086949695628426,20,10
battenbergs,-0.0,1,1
batter,2.846053957149672,370,17
battered,1.987502760249311,205,8
batterpro,0.5916727785823275,7,2
battle,0.9182958340544896,3,2
battre,0.0,0,0
batty,-0.0,1,1
baubles,0.9182958340544896,3,2
bauducco,1.3787834934861753,7,3
bauer,-0.0,1,1
bauernwurst,-0.0,2,1
bauette,0.0,0,0
baugettes,-0.0,1,1
baumkuchen,-0.0,1,1
baumstamm,-0.0,1,1
bavarian,2.8820925394125547,74,11
bavaro,-0.0,2,1
baverage,-0.0,1,1
baverages,-0.0,1,1
baverian,-0.0,1,1
bavette,-0.0,4,1
bawang,-0.0,1,1
bax,-0.0,1,1
bay,2.6391737168631795,212,16
bayalda,0.0,0,0
bayaldi,0.0,0,0
baycliff,-0.0,2,1
bayeldi,-0.0,1,1
bayless,0.0,0,0
bayo,-0.0,2,1
bayos,-0.0,1,1
bayou,2.1040437177782714,21,7
bayouish,-0.0,1,1
bayrisch,-0.0,1,1
bazaar,1.0,2,2
bazar,0.0,0,0
bazarny,0.0,0,0
bazooka,-0.0,6,1
bazzini,1.186278124459133,16,4
bb,1.0,2,2
bba,-0.0,1,1
bbeans,-0.0,1,1
bbo,1.3709505944546687,5,3
bbq,1.8606582041854691,2763,19
bbqsauce,-0.0,5,1
bby,-0.0,1,1
bc,-0.0,1,1
bcaas,1.4573590249187278,33,5
bcd,1.0,2,2
bcn,-0.0,3,1
bcr,-0.0,1,1
bd,-0.0,1,1
bea,-0.0,4,1
beach,3.1289481744100027,46,14
beachin,0.0,0,0
beachy,-0.0,2,1
beacon,-0.0,3,1
bead,-0.0,1,1
beads,0.9055872616982603,15,3
beagle,-0.0,1,1
beags,-0.0,1,1
beak,0.8112781244591328,4,2
beaker,-0.0,1,1
beakers,-0.0,1,1
beaks,-0.0,1,1
beam,2.251629167387823,6,5
beams,-0.0,1,1
bean,3.4238195419146153,2642,23
beancake,-0.0,1,1
beancurd,-0.0,1,1
beands,-0.0,1,1
beanee,2.3432578733442675,17,7
beanie,-0.0,1,1
beanitos,1.5,4,3
beans,2.249771152345667,8199,21
beansi,-0.0,1,1
beanveggiechili,-0.0,1,1
bear,2.3505892797053436,266,15
bearable,-0.0,1,1
bearclaw,0.0,0,0
beard,-0.0,3,1
bearded,0.8112781244591328,4,2
beards,-0.0,1,1
bearitos,2.0,4,4
bearly,1.0,2,2
bearnaise,0.5435644431995964,8,2
bearries,-0.0,1,1
bears,0.25465218850657145,760,7
bearsicles,-0.0,1,1
beartooth,-0.0,2,1
beary,1.4466166676282082,9,4
beas,1.0,2,2
beast,1.9056390622295665,8,4
beastly,-0.0,1,1
beastmode,-0.0,1,1
beat,1.8799649487271108,9,5
beaters,0.39124356362925566,13,2
beato,-0.0,1,1
beats,0.0,0,0
beau,-0.0,2,1
beaucaire,-0.0,1,1
beaufor,-0.0,1,1
beauregard,1.0,2,2
beautiful,1.971747257128181,11,5
beautifully,-0.0,1,1
beauty,2.8987045921026353,41,12
beaver,1.5,4,3
bebe,-0.0,1,1
bebeto,-0.0,2,1
bechamel,1.9877733714879842,13,5
bechtle,-0.0,1,1
beck,-0.0,1,1
becker,-0.0,1,1
becon,2.0,4,4
bed,2.7611511649816327,37,12
bedda,1.0,2,2
beddar,0.5916727785823275,7,2
bedessee,-0.0,1,1
bedford,-0.0,4,1
bedouin,-0.0,1,1
bedre,1.1488348542809166,7,3
bedrock,-0.0,3,1
bee,3.6335799059160845,83,17
beech,2.5,8,6
beecher,2.049452072789394,11,6
beechwod,-0.0,1,1
beechwood,1.0,6,2
beecornbread,-0.0,1,1
beef,2.053827294280966,7595,21
beef16pk,-0.0,1,1
beefaroni,1.6457113704075783,17,4
beefbar,0.0,0,0
beefburger,-0.0,1,1
beefed,-0.0,1,1
beefer,-0.0,1,1
beefjerky,0.0,0,0
beefless,1.5219280948873621,5,3
beefsteak,-0.0,1,1
beefstew,-0.0,3,1
beefwagyu,-0.0,1,1
beefy,2.1183981305192523,42,6
beehive,1.584962500721156,3,3
beekeeper,0.0,0,0
beekman,0.9182958340544896,3,2
beeler,-0.0,4,1
been,1.0,2,2
beens,0.9182958340544896,3,2
beep,-0.0,2,1
beer,2.6104836191592367,1205,19
beergarden,-0.0,1,1
beers,-0.0,1,1
beertini,-0.0,1,1
beery,0.9182958340544896,3,2
bees,1.3709505944546687,5,3
beet,3.002117196812862,337,16
beetballs,-0.0,1,1
beetelite,-0.0,2,1
beetle,-0.0,1,1
beetroot,2.7716287152428545,30,8
beets,1.5973475635272043,448,12
beett,-0.0,1,1
beff,-0.0,1,1
before,-0.0,1,1
befuddled,-0.0,1,1
began,-0.0,1,1
begian,-0.0,1,1
beginnings,-0.0,1,1
behemoth,0.0,0,0
behonest,-0.0,1,1
beidi,-0.0,4,1
beigel,-0.0,3,1
beignet,1.0,2,2
beignets,1.0,2,2
beijing,1.5,4,3
being,-0.0,1,1
beira,-0.0,1,1
beis,-0.0,2,1
bejoy,-0.0,1,1
bekemeier,1.0,2,2
beksul,0.8112781244591328,4,2
bel,0.4689955935892812,10,2
bela,0.7219280948873623,5,2
belberry,-0.0,1,1
beldi,1.0,2,2
belfast,-0.0,2,1
belfine,-0.0,5,1
belfiore,1.0,2,2
belfonte,1.5,4,3
belg,-0.0,2,1
belgian,1.7934456905915725,597,16
belgin,-0.0,1,1
belgioioso,-0.0,26,1
belgion,-0.0,1,1
belgium,0.9000224216483541,24,4
belibis,-0.0,1,1
believe,1.9068905956085187,15,5
believin,-0.0,1,1
beligian,-0.0,1,1
beliz,-0.0,1,1
belize,1.0,2,2
belizean,-0.0,1,1
bell,3.1388333917504077,832,18
bella,2.8824051074994625,101,10
bellas,1.5,4,3
bellavitano,-0.0,7,1
belle,2.263809173883546,14,6
bellentani,-0.0,1,1
belles,-0.0,1,1
bellies,0.9182958340544896,3,2
bellin,-0.0,1,1
bellini,1.7404456928679695,27,5
bellino,1.6140054628542202,12,4
bellisima,-0.0,1,1
bellissimo,-0.0,1,1
bello,1.9056390622295665,8,4
bellota,-0.0,1,1
bells,0.26676498780302604,44,2
bellview,-0.0,1,1
bellwether,-0.0,3,1
belly,1.819968327741023,133,9
belmont,1.824816986216862,19,5
belnd,1.0,2,2
belt,1.4466166676282082,9,4
belton,-0.0,1,1
belts,0.18435243258717526,85,3
beluga,1.0,4,2
belveder,1.2516291673878228,6,3
belvita,2.3661356476351703,39,8
belvoir,-0.0,4,1
bemarkca,0.863120568566631,7,2
ben,3.3271668463418407,40,14
bend,2.0588138903312014,9,5
bender,1.0,2,2
bendy,-0.0,1,1
beneath,-0.0,1,1
benebueno,0.0,0,0
benecol,-0.0,2,1
benedetto,-0.0,4,1
benedict,1.5,4,3
benedictine,-0.0,1,1
benefiber,-0.0,1,1
beneficial,-0.0,1,1
benefit,-0.0,1,1
benefits,0.9182958340544896,3,2
benevolent,1.5,4,3
bengal,1.4591479170272446,6,3
benihana,-0.0,2,1
benissimo,2.2516291673878226,6,5
benje,-0.0,1,1
bennett,0.6500224216483541,6,2
bennetts,-0.0,1,1
benny,1.0,2,2
bens,-0.0,1,1
bent,-0.0,1,1
bento,3.263933429485634,17,11
beny,1.0,4,2
bequet,-0.0,3,1
ber,-0.0,1,1
berbeque,-0.0,1,1
berbere,0.8112781244591328,4,2
beret,0.6500224216483541,6,2
beretta,0.9864267287308424,9,3
bergamot,0.5032583347756457,9,2
berger,-0.0,11,1
bergers,-0.0,1,1
bergin,1.5219280948873621,5,3
bergland,-0.0,3,1
berio,0.9182958340544896,3,2
berkano,1.0,2,2
berkeley,0.9182958340544896,3,2
berks,-0.0,1,1
berkshire,1.3244602933016414,16,4
berlin,2.0419460322060456,15,5
berlinki,-0.0,1,1
bermuda,0.9182958340544896,3,2
bern,0.0,0,0
bernabeu,-0.0,2,1
bernardo,1.3382689280764646,15,3
bernea,-0.0,1,1
bernie,0.9182958340544896,3,2
berning,-0.0,4,1
bernoulli,-0.0,1,1
bernstein,0.9182958340544896,3,2
bernsteins,-0.0,1,1
berri,1.0,2,2
berried,1.0,2,2
berries,3.0054162400615385,495,17
berriyaki,0.0,0,0
berry,2.7344403578015455,3560,21
berryblast,-0.0,2,1
berryblossom,0.0,0,0
berryburst,-0.0,1,1
berrylicious,0.9182958340544896,3,2
berrymedley,0.0,0,0
berryoxidant,-0.0,2,1
berrytastic,-0.0,2,1
berrytopia,0.0,0,0
bert,-0.0,1,1
bertagni,-0.0,1,1
berties,-0.0,1,1
bertolino,-0.0,2,1
bertolli,2.433538786012492,104,13
berwed,-0.0,1,1
bery,1.584962500721156,3,3
berza,-0.0,1,1
besan,-0.0,4,1
beschamel,-0.0,1,1
besitos,-0.0,1,1
bespoke,0.9182958340544896,3,2
bessie,0.9182958340544896,3,2
best,3.653190511041195,199,19
bestore,0.0,0,0
bet,1.0,2,2
beta,-0.0,1,1
betcha,-0.0,1,1
bethlehem,1.5219280948873621,5,3
bets,-0.0,1,1
betsy,1.3709505944546687,5,3
betta,1.0,2,2
better,3.88385835045437,163,24
bettercreme,0.0,0,0
betterstevia,-0.0,1,1
bettino,-0.0,1,1
betty,3.2014358915848833,169,14
bettys,-0.0,1,1
betunados,-0.0,1,1
between,1.5803797361650889,230,12
betweens,1.0,2,2
beukelaer,-0.0,1,1
beurre,0.9055872616982603,15,3
bev,-0.0,2,1
beverage,1.0741840368685187,3229,16
beveraged,-0.0,1,1
beverages,0.11467550533614673,65,2
bevergage,-0.0,1,1
beverge,-0.0,1,1
beverges,-0.0,1,1
bevetage,-0.0,1,1
bevivo,0.0,0,0
bevreage,-0.0,1,1
bew,-0.0,1,1
bewitched,-0.0,1,1
bewwy,-0.0,1,1
bexar,-0.0,1,1
bexx,-0.0,2,1
bey,-0.0,1,1
beyond,2.9763530613343194,62,13
bf,2.0086949695628418,20,5
bff,1.0,2,2
bfg,-0.0,1,1
bfly,-0.0,1,1
bfstcookie,-0.0,1,1
bg,-0.0,2,1
bgq,-0.0,1,1
bgt,0.0,0,0
bh,-0.0,1,1
bhaji,1.584962500721156,3,3
bhajia,-0.0,1,1
bhajis,-0.0,1,1
bhakri,-0.0,1,1
bhakti,1.0,2,2
bhalia,-0.0,1,1
bhanghai,0.0,0,0
bharta,-0.0,1,1
bharuchi,-0.0,1,1
bhel,0.0,0,0
bhindi,-0.0,1,1
bhuja,0.9182958340544896,3,2
bhujia,-0.0,2,1
bhut,-0.0,3,1
bhutanese,-0.0,1,1
bi,1.704733485267853,22,7
bialy,0.8112781244591328,4,2
bialys,0.0,0,0
bianca,1.8423709931771086,7,4
bianchi,-0.0,1,1
bianco,1.746465798504072,15,4
biancolilla,-0.0,1,1
biancoretti,-0.0,3,1
biarritz,-0.0,1,1
biauco,-0.0,1,1
