fdc_id,gtin_upc,title,branded_food_category,source,_corpus
SR28-167828,,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-167829,,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",10,sr28,nutrition_db
SR28-167830,,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167831,,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-167832,,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-167833,,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",10,sr28,nutrition_db
SR28-167834,,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167835,,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-167836,,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-167837,,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",10,sr28,nutrition_db
SR28-167838,,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",10,sr28,nutrition_db
SR28-167839,,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",10,sr28,nutrition_db
SR28-167840,,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167841,,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-167842,,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-167843,,"Pork, fresh, shoulder, whole, separable lean and fat, raw",10,sr28,nutrition_db
SR28-167844,,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-167845,,"Pork, fresh, shoulder, whole, separable lean only, raw",10,sr28,nutrition_db
SR28-167846,,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",10,sr28,nutrition_db
SR28-167847,,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",10,sr28,nutrition_db
SR28-167848,,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",10,sr28,nutrition_db
SR28-167849,,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",10,sr28,nutrition_db
SR28-167850,,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167851,,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-167852,,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",10,sr28,nutrition_db
SR28-167853,,"Pork, fresh, spareribs, separable lean and fat, raw",10,sr28,nutrition_db
SR28-167854,,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167855,,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",10,sr28,nutrition_db
SR28-167856,,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",10,sr28,nutrition_db
SR28-167857,,"Pork, fresh, variety meats and by-products, ears, frozen, raw",10,sr28,nutrition_db
SR28-167858,,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",10,sr28,nutrition_db
SR28-167859,,"Pork, fresh, variety meats and by-products, feet, raw",10,sr28,nutrition_db
SR28-167860,,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",10,sr28,nutrition_db
SR28-167861,,"Pork, fresh, variety meats and by-products, leaf fat, raw",10,sr28,nutrition_db
SR28-167862,,"Pork, fresh, variety meats and by-products, liver, raw",10,sr28,nutrition_db
SR28-167863,,"Pork, fresh, variety meats and by-products, liver, cooked, braised",10,sr28,nutrition_db
SR28-167864,,"Pork, fresh, variety meats and by-products, lungs, raw",10,sr28,nutrition_db
SR28-167865,,"Pork, fresh, variety meats and by-products, spleen, raw",10,sr28,nutrition_db
SR28-167866,,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",10,sr28,nutrition_db
SR28-167867,,"Pork, fresh, variety meats and by-products, stomach, raw",10,sr28,nutrition_db
SR28-167868,,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",10,sr28,nutrition_db
SR28-167869,,"Canadian bacon, unprepared",10,sr28,nutrition_db
SR28-167870,,"Pork, cured, feet, pickled",10,sr28,nutrition_db
SR28-167871,,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",10,sr28,nutrition_db
SR28-167872,,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",10,sr28,nutrition_db
SR28-167873,,"Pork, cured, ham, patties, unheated",10,sr28,nutrition_db
SR28-167874,,"Pork, cured, ham, steak, boneless, extra lean, unheated",10,sr28,nutrition_db
SR28-167875,,"Pork, cured, ham, whole, separable lean and fat, unheated",10,sr28,nutrition_db
SR28-167876,,"Pork, cured, ham, whole, separable lean only, unheated",10,sr28,nutrition_db
SR28-167877,,"Pork, cured, separable fat (from ham and arm picnic), unheated",10,sr28,nutrition_db
SR28-167878,,"Pork, cured, separable fat (from ham and arm picnic), roasted",10,sr28,nutrition_db
SR28-167879,,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",10,sr28,nutrition_db
SR28-167880,,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",10,sr28,nutrition_db
SR28-167881,,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",10,sr28,nutrition_db
SR28-167882,,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",10,sr28,nutrition_db
SR28-167883,,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",10,sr28,nutrition_db
SR28-167884,,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",10,sr28,nutrition_db
SR28-167885,,"Pork, cured, ham, extra lean and regular, canned, unheated",10,sr28,nutrition_db
SR28-167886,,"Pork, cured, ham, extra lean and regular, canned, roasted",10,sr28,nutrition_db
SR28-167887,,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",10,sr28,nutrition_db
SR28-167888,,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",10,sr28,nutrition_db
SR28-167889,,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",10,sr28,nutrition_db
SR28-167890,,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167891,,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-167892,,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",10,sr28,nutrition_db
SR28-167893,,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",10,sr28,nutrition_db
SR28-167894,,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",10,sr28,nutrition_db
SR28-167895,,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",10,sr28,nutrition_db
SR28-167896,,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167897,,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",10,sr28,nutrition_db
SR28-167898,,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",10,sr28,nutrition_db
SR28-167899,,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-167900,,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-167901,,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",10,sr28,nutrition_db
SR28-167902,,"Pork, fresh, ground, raw",10,sr28,nutrition_db
SR28-167903,,"Pork, fresh, ground, cooked",10,sr28,nutrition_db
SR28-167904,,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",10,sr28,nutrition_db
SR28-167905,,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",10,sr28,nutrition_db
SR28-167906,,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",10,sr28,nutrition_db
SR28-167907,,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",10,sr28,nutrition_db
SR28-167908,,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",10,sr28,nutrition_db
SR28-167909,,"HORMEL, Cure 81 Ham",10,sr28,nutrition_db
SR28-167910,,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",10,sr28,nutrition_db
SR28-167911,,HORMEL Canadian Style Bacon,10,sr28,nutrition_db
SR28-167912,,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",10,sr28,nutrition_db
SR28-167913,,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",10,sr28,nutrition_db
SR28-167914,,"Pork, cured, bacon, cooked, baked",10,sr28,nutrition_db
SR28-167915,,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-167916,,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",10,sr28,nutrition_db
SR28-167917,,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-167918,,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",10,sr28,nutrition_db
SR28-167919,,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-167920,,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",10,sr28,nutrition_db
SR28-167921,,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",18,sr28,nutrition_db
SR28-167922,,"Heinz, Weight Watcher, Chocolate Eclair, frozen",18,sr28,nutrition_db
SR28-167923,,"Interstate Brands Corp, Wonder Hamburger Rolls",18,sr28,nutrition_db
SR28-167924,,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",18,sr28,nutrition_db
SR28-167925,,"Crackers, cheese, sandwich-type with cheese filling",18,sr28,nutrition_db
SR28-167926,,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",18,sr28,nutrition_db
SR28-167927,,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",18,sr28,nutrition_db
SR28-167928,,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",18,sr28,nutrition_db
SR28-167929,,"Muffin, blueberry, commercially prepared, low-fat",18,sr28,nutrition_db
SR28-167930,,"Pie crust, refrigerated, regular, baked",18,sr28,nutrition_db
SR28-167931,,"Pie crust, deep dish, frozen, baked, made with enriched flour",18,sr28,nutrition_db
SR28-167932,,"Pie crust, refrigerated, regular, unbaked",18,sr28,nutrition_db
SR28-167933,,"Crackers, whole-wheat, reduced fat",18,sr28,nutrition_db
SR28-167934,,"Crackers, wheat, reduced fat",18,sr28,nutrition_db
SR28-167935,,"Bread, pan dulce, sweet yeast bread",18,sr28,nutrition_db
SR28-167936,,"Keikitos (muffins), Latino bakery item",18,sr28,nutrition_db
SR28-167937,,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",18,sr28,nutrition_db
SR28-167938,,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",18,sr28,nutrition_db
SR28-167939,,"Garlic bread, frozen",18,sr28,nutrition_db
SR28-167940,,"Cinnamon buns, frosted (includes honey buns)",18,sr28,nutrition_db
SR28-167941,,"Crackers, cheese, reduced fat",18,sr28,nutrition_db
SR28-167942,,"Crackers, saltines, whole wheat (includes multi-grain)",18,sr28,nutrition_db
SR28-167943,,"Bread, potato",18,sr28,nutrition_db
SR28-167944,,"Bread, cheese",18,sr28,nutrition_db
SR28-167945,,"Focaccia, Italian flatbread, plain",18,sr28,nutrition_db
SR28-167946,,"SCHIFF,TIGER'S MILK BAR",19,sr28,nutrition_db
SR28-167947,,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",19,sr28,nutrition_db
SR28-167948,,"Snacks, corn-based, extruded, onion-flavor",23,sr28,nutrition_db
SR28-167949,,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",23,sr28,nutrition_db
SR28-167950,,"Snacks, KRAFT, CORNNUTS, plain",23,sr28,nutrition_db
SR28-167951,,"Snacks, crisped rice bar, chocolate chip",23,sr28,nutrition_db
SR28-167952,,"Snacks, granola bars, hard, chocolate chip",23,sr28,nutrition_db
SR28-167953,,Fruit syrup,19,sr28,nutrition_db
SR28-167954,,"Snacks, granola bars, soft, uncoated, plain",23,sr28,nutrition_db
SR28-167955,,"Snacks, granola bars, soft, uncoated, peanut butter",23,sr28,nutrition_db
SR28-167956,,"Topping, SMUCKER'S MAGIC SHELL",19,sr28,nutrition_db
SR28-167957,,"Syrup, fruit flavored",19,sr28,nutrition_db
SR28-167958,,"Snacks, oriental mix, rice-based",23,sr28,nutrition_db
SR28-167959,,"Snacks, popcorn, air-popped",23,sr28,nutrition_db
SR28-167960,,"Snacks, popcorn, cheese-flavor",23,sr28,nutrition_db
SR28-167961,,"Snacks, pork skins, plain",23,sr28,nutrition_db
SR28-167962,,"Snacks, potato chips, barbecue-flavor",23,sr28,nutrition_db
SR28-167963,,"Snacks, potato chips, sour-cream-and-onion-flavor",23,sr28,nutrition_db
SR28-167964,,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",23,sr28,nutrition_db
SR28-167965,,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",23,sr28,nutrition_db
SR28-167966,,"Snacks, rice cracker brown rice, plain",23,sr28,nutrition_db
SR28-167967,,"Snacks, rice cakes, brown rice, buckwheat",23,sr28,nutrition_db
SR28-167968,,"Snacks, trail mix, tropical",23,sr28,nutrition_db
SR28-167969,,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",23,sr28,nutrition_db
SR28-167970,,"Snacks, tortilla chips, taco-flavor",23,sr28,nutrition_db
SR28-167971,,"Candies, TOOTSIE ROLL, chocolate-flavor roll",19,sr28,nutrition_db
SR28-167972,,"Candies, butterscotch",19,sr28,nutrition_db
SR28-167973,,"Candies, carob, unsweetened",19,sr28,nutrition_db
SR28-167974,,"Candies, caramels",19,sr28,nutrition_db
SR28-167975,,"Candies, CARAMELLO Candy Bar",19,sr28,nutrition_db
SR28-167976,,"Candies, semisweet chocolate",19,sr28,nutrition_db
SR28-167977,,"Candies, sweet chocolate",19,sr28,nutrition_db
SR28-167978,,"Candies, sweet chocolate coated fondant",19,sr28,nutrition_db
SR28-167979,,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",19,sr28,nutrition_db
SR28-167980,,"Candies, confectioner's coating, butterscotch",19,sr28,nutrition_db
SR28-167981,,"Ice creams, french vanilla, soft-serve",19,sr28,nutrition_db
SR28-167982,,"Candies, YORK Peppermint Pattie",19,sr28,nutrition_db
SR28-167983,,"Candies, TWIZZLERS NIBS CHERRY BITS",19,sr28,nutrition_db
SR28-167984,,"Candies, SYMPHONY Milk Chocolate Bar",19,sr28,nutrition_db
SR28-167985,,"Candies, 5TH AVENUE Candy Bar",19,sr28,nutrition_db
SR28-167986,,"Candies, fondant, prepared-from-recipe",19,sr28,nutrition_db
SR28-167987,,"Candies, fudge, chocolate, prepared-from-recipe",19,sr28,nutrition_db
SR28-167988,,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",19,sr28,nutrition_db
SR28-167989,,"Candies, gumdrops, starch jelly pieces",19,sr28,nutrition_db
SR28-167990,,"Candies, hard",19,sr28,nutrition_db
SR28-167991,,"Candies, jellybeans",19,sr28,nutrition_db
SR28-167992,,"Candies, KIT KAT Wafer Bar",19,sr28,nutrition_db
SR28-167993,,"Candies, KRACKEL Chocolate Bar",19,sr28,nutrition_db
SR28-167994,,"Candies, MARS SNACKFOOD US, MARS Almond Bar",19,sr28,nutrition_db
SR28-167995,,"Candies, marshmallows",19,sr28,nutrition_db
SR28-167996,,"Candies, halavah, plain",19,sr28,nutrition_db
SR28-167997,,"Candies, NESTLE, OH HENRY! Bar",19,sr28,nutrition_db
SR28-167998,,"Puddings, chocolate, dry mix, instant, prepared with 2% milk",19,sr28,nutrition_db
SR28-167999,,"Baking chocolate, mexican, squares",19,sr28,nutrition_db
SR28-168000,,Chocolate-flavored hazelnut spread,19,sr28,nutrition_db
SR28-168001,,"Candies, milk chocolate coated peanuts",19,sr28,nutrition_db
SR28-168002,,"Glutino, Gluten Free Wafers, Lemon Flavored",18,sr28,nutrition_db
SR28-168003,,"Glutino, Gluten Free Wafers, Milk Chocolate",18,sr28,nutrition_db
SR28-168004,,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",18,sr28,nutrition_db
SR28-168005,,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",18,sr28,nutrition_db
SR28-168006,,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza",18,sr28,nutrition_db
SR28-168007,,"Sage Valley, Gluten Free Vanilla Sandwich Cookies",18,sr28,nutrition_db
SR28-168008,,"Schar, Gluten-Free, Classic White Rolls",18,sr28,nutrition_db
SR28-168009,,"Schar, Gluten-Free, Wheat-Free, Classic White Bread",18,sr28,nutrition_db
SR28-168010,,"Udi's, Gluten Free, Classic French Dinner Rolls",18,sr28,nutrition_db
SR28-168011,,"Van's, Gluten Free, Totally Original Waffles",18,sr28,nutrition_db
SR28-168012,,"Van's, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free",18,sr28,nutrition_db
SR28-168013,,"Bread, multi-grain (includes whole-grain)",18,sr28,nutrition_db
SR28-168014,,"Cookies, animal crackers (includes arrowroot, tea biscuits)",18,sr28,nutrition_db
SR28-168015,,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",11,sr28,nutrition_db
SR28-168016,,"Sweet Potato puffs, frozen, unprepared",11,sr28,nutrition_db
SR28-168017,,"Mouse nuts, roots (Alaska Native)",24,sr28,nutrition_db
SR28-168018,,"Mouse nuts, seedlings (Alaska Native)",24,sr28,nutrition_db
SR28-168019,,Octopus (Alaska Native),24,sr28,nutrition_db
SR28-168020,,"Seal, bearded (Oogruk), meat, dried (Alaska Native)",24,sr28,nutrition_db
SR28-168021,,"Fish, pike, northern, liver (Alaska Native)",24,sr28,nutrition_db
SR28-168022,,"Rhubarb, wild, leaves (Alaska Native)",24,sr28,nutrition_db
SR28-168023,,"Fish, salmon, tipnuk, fermented (Alaska Native)",24,sr28,nutrition_db
SR28-168024,,"Fish, salmon, king, chinook, kippered, canned (Alaska Native)",24,sr28,nutrition_db
SR28-168025,,"Seal, ringed, meat (Alaska Native)",24,sr28,nutrition_db
SR28-168026,,"Seal, ringed, liver (Alaska Native)",24,sr28,nutrition_db
SR28-168027,,"Soup, fish, homemade (Alaska Native)",24,sr28,nutrition_db
SR28-168028,,"Sourdock, young leaves (Alaska Native)",24,sr28,nutrition_db
SR28-168029,,"Walrus, meat, raw (Alaska Native)",24,sr28,nutrition_db
SR28-168030,,"Walrus, meat and subcutaneous fat raw (Alaska Native)",24,sr28,nutrition_db
SR28-168031,,"Walrus, liver, raw (Alaska Native)",24,sr28,nutrition_db
SR28-168032,,"Oil, walrus (Alaska Native)",24,sr28,nutrition_db
